CustomerID,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
22315,United Kingdom,Partial High School,Manual,M,S,2,0,1,Between 25 and 45,9.26974071525763
22316,France,Partial High School,Manual,F,M,2,0,0,Between 25 and 45,10.446712600348778
22317,Germany,Partial High School,Manual,F,S,2,0,0,Between 25 and 45,9.96683786803689
22318,Germany,High School,Manual,M,S,1,0,0,Between 25 and 45,10.815328398336652
22319,France,High School,Manual,M,S,1,0,0,Between 25 and 45,11.013979003734315
22320,United Kingdom,High School,Manual,M,M,1,0,0,Between 25 and 45,10.63532646020706
22321,United Kingdom,Partial College,Clerical,M,S,0,2,0,Between 25 and 45,10.515126368538702
22322,France,High School,Manual,M,S,1,0,0,Between 25 and 45,10.948540824109674
22323,France,Partial College,Clerical,F,S,1,2,1,Between 25 and 45,10.519591688597762
22325,United Kingdom,Partial College,Clerical,M,S,2,2,0,Between 25 and 45,10.85897976660942
22326,United States,Partial College,Clerical,F,S,1,3,0,Under 25,10.70090465427187
22327,United States,Partial College,Clerical,M,S,2,3,1,Under 25,10.849181734779526
22328,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,Under 25,10.939443991173167
22329,United States,Graduate Degree,Skilled Manual,F,M,0,0,0,Under 25,11.021526580870049
22330,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,Under 25,11.248920855872804
22331,United States,Partial College,Clerical,F,M,2,2,0,Over 55,10.745356416842704
22332,Canada,Bachelors ,Skilled Manual,F,M,1,1,0,Over 55,11.131123171099397
22333,United States,Graduate Degree,Skilled Manual,F,M,1,1,0,Over 55,10.81817700304331
22335,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,Between 25 and 45,11.545828184645936
22336,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,Between 25 and 45,11.651808760578783
22338,United States,High School,Manual,M,M,2,2,0,Between 25 and 45,9.893790689557264
22339,United States,High School,Manual,M,M,2,2,0,Between 25 and 45,9.92896034850916
22340,United States,High School,Manual,M,M,2,2,0,Between 25 and 45,9.41613428495528
22341,United States,High School,Manual,M,M,2,2,0,Between 25 and 45,10.089635114163611
22342,United States,Partial High School,Clerical,M,M,2,3,0,Between 25 and 45,9.876681458115621
22343,United States,High School,Clerical,F,M,1,1,0,Between 25 and 45,10.492911764814268
22344,United States,High School,Clerical,F,M,1,1,0,Between 25 and 45,10.735222072852116
22345,United States,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.571214355749163
22346,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.805354763744559
22348,United States,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.926477903069339
22349,Canada,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,10.961729133727554
22350,United States,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.861323217547433
22351,United States,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.769558098246614
22352,United States,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.733261330627899
22353,Canada,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.629150324772754
22354,Canada,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.838874780101271
22355,United States,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,10.905864233323411
22356,United States,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,10.788452722367374
22357,United States,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,10.73691827854313
22358,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.817335302759144
22359,Canada,Partial College,Clerical,M,S,1,2,0,Between 25 and 45,10.993782010430735
22361,United States,Partial College,Clerical,M,M,1,2,1,Between 25 and 45,10.970351142889658
22363,Canada,Graduate Degree,Skilled Manual,F,S,0,5,0,Between 25 and 45,11.560505373265855
22364,United States,Graduate Degree,Skilled Manual,F,M,0,5,0,Between 25 and 45,11.594505451962652
22365,United States,Graduate Degree,Skilled Manual,M,M,0,5,0,Between 25 and 45,11.711259796895758
22366,Canada,Graduate Degree,Skilled Manual,M,M,0,4,0,Between 25 and 45,11.779779634710572
22367,United States,Graduate Degree,Skilled Manual,F,S,0,4,1,Between 25 and 45,11.669245219225182
22368,United States,Partial College,Clerical,M,S,1,2,1,Between 25 and 45,10.860689874916698
22370,United States,Graduate Degree,Skilled Manual,F,S,0,4,0,Between 25 and 45,11.204727711059563
22371,Canada,Graduate Degree,Skilled Manual,M,S,0,0,0,Between 25 and 45,11.195086544816695
22372,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,Between 25 and 45,11.043865390436705
22373,Canada,Graduate Degree,Skilled Manual,F,S,0,0,0,Under 25,11.018383211277339
22374,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,Under 25,11.237092908875598
22375,United States,Graduate Degree,Skilled Manual,F,S,0,1,0,Under 25,10.858941303591607
22376,United States,Graduate Degree,Skilled Manual,M,S,0,1,0,Between 25 and 45,11.101266212698736
22377,France,Graduate Degree,Manual,M,S,0,1,0,Between 25 and 45,10.846381266204817
22378,France,Graduate Degree,Manual,F,S,0,1,0,Between 25 and 45,10.356631095961035
22379,France,Graduate Degree,Manual,M,S,0,1,1,Between 25 and 45,10.448279725865392
22380,Germany,Graduate Degree,Manual,M,S,0,1,0,Between 25 and 45,10.5368847286903
22381,Germany,Graduate Degree,Manual,M,M,0,1,1,Between 25 and 45,10.854488842085678
22382,United Kingdom,Graduate Degree,Clerical,F,S,0,1,0,Between 25 and 45,10.853445141880767
22383,United Kingdom,Graduate Degree,Clerical,M,M,0,1,1,Between 25 and 45,10.588174042178206
22384,Germany,Bachelors ,Manual,F,S,0,1,0,Between 25 and 45,10.063989449190156
22385,United Kingdom,Graduate Degree,Clerical,F,M,0,1,0,Between 25 and 45,10.414783065886715
22386,Germany,Graduate Degree,Clerical,M,M,0,1,0,Over 55,10.772875338324026
22387,Germany,Graduate Degree,Clerical,F,M,0,1,0,Over 55,10.640220903758994
22388,United Kingdom,Graduate Degree,Clerical,M,M,0,1,0,Over 55,10.703244468154331
22389,Germany,Bachelors ,Clerical,M,M,0,1,0,Between 25 and 45,10.405020129390525
22390,Germany,Bachelors ,Clerical,M,M,0,1,0,Between 25 and 45,10.762445737763038
22391,Germany,Partial College,Manual,F,M,1,2,0,Between 25 and 45,9.6445872815098
22392,France,Partial College,Manual,F,M,1,2,0,Between 25 and 45,9.675645480440364
22393,Germany,Partial College,Manual,F,S,1,2,0,Between 25 and 45,9.89055427712423
22394,France,Graduate Degree,Clerical,F,S,0,1,0,Over 55,10.195037136514399
22395,France,Bachelors ,Clerical,M,S,0,1,0,Over 55,10.185013213113992
22396,United Kingdom,Bachelors ,Clerical,F,S,0,1,0,Over 55,10.420792142399828
22397,France,Partial College,Manual,F,M,1,2,0,Between 45 and 55,10.086808609663166
22398,Germany,Partial College,Manual,F,M,0,1,0,Between 45 and 55,10.053888353203654
22399,Australia,Partial College,Manual,M,S,1,0,0,Under 25,9.7818282639088
22401,Australia,Partial College,Manual,M,M,1,0,0,Under 25,9.410747396316522
22403,Australia,Partial College,Manual,M,M,1,0,0,Under 25,9.695171035465087
22404,Australia,Partial College,Manual,F,S,1,0,0,Under 25,10.198430699466112
22405,Australia,Partial College,Manual,M,M,1,0,0,Under 25,10.060918560484957
22406,Australia,High School,Manual,M,M,2,0,0,Under 25,10.374397021385262
22407,Australia,High School,Manual,F,M,0,1,0,Under 25,10.492356964389485
22408,Australia,High School,Manual,M,S,0,1,0,Under 25,9.827577958435779
22409,Australia,Bachelors ,Clerical,F,S,0,0,0,Under 25,9.335738781370516
22410,Australia,Bachelors ,Clerical,F,S,0,0,1,Under 25,10.50621756297161
22412,Australia,Bachelors ,Clerical,M,M,0,0,0,Under 25,10.382141162595767
22413,France,Partial College,Manual,F,M,0,1,0,Between 45 and 55,9.905136192781653
22414,Germany,Partial College,Manual,M,S,1,2,0,Between 45 and 55,10.24085224794036
22415,Germany,Bachelors ,Clerical,F,S,0,1,0,Between 45 and 55,10.789442780614165
22417,France,Partial College,Manual,M,M,0,1,1,Between 25 and 45,10.333872889604516
22418,United Kingdom,Graduate Degree,Clerical,M,M,0,4,1,Between 25 and 45,11.313766958906479
22419,France,High School,Manual,M,S,1,1,1,Between 25 and 45,9.84548760823814
22420,France,High School,Manual,M,S,1,1,0,Between 25 and 45,9.405989388981
22421,United Kingdom,Partial College,Manual,F,S,1,2,1,Between 25 and 45,9.820377645813121
22422,United Kingdom,Graduate Degree,Clerical,F,M,0,3,0,Between 25 and 45,11.112865721520615
22423,France,Partial College,Manual,M,S,1,2,0,Between 25 and 45,9.979151456457117
22424,France,Partial College,Manual,M,S,1,2,0,Between 25 and 45,9.648401735787335
22425,France,Partial College,Manual,M,S,1,2,0,Between 25 and 45,10.048237036422325
22426,France,Graduate Degree,Clerical,F,M,0,3,0,Between 25 and 45,11.227188166884945
22427,United Kingdom,Bachelors ,Clerical,M,S,0,3,1,Between 25 and 45,11.001166072044146
22428,United Kingdom,Bachelors ,Clerical,F,S,0,3,1,Between 25 and 45,10.83381924711004
22429,United Kingdom,Bachelors ,Clerical,M,M,0,3,1,Between 25 and 45,10.861917810604375
22430,France,Graduate Degree,Clerical,M,S,0,3,1,Between 25 and 45,11.165351835277841
22431,France,High School,Manual,F,S,1,1,0,Between 25 and 45,9.858437883982404
22432,Germany,High School,Manual,F,S,0,2,1,Between 25 and 45,10.480859056346018
22433,United Kingdom,Partial College,Manual,M,S,1,0,0,Between 25 and 45,10.233582353619516
22434,United Kingdom,Partial College,Manual,M,S,1,0,0,Between 25 and 45,9.741556685389908
22435,France,High School,Manual,M,S,0,2,1,Between 25 and 45,9.993556749624995
22436,Germany,Bachelors ,Clerical,M,S,0,0,0,Between 25 and 45,11.0724651038648
22437,United Kingdom,Graduate Degree,Clerical,F,S,0,0,0,Between 25 and 45,11.217103688158033
22438,France,Partial College,Manual,M,S,1,0,0,Between 25 and 45,9.831293132987641
22439,United Kingdom,Bachelors ,Clerical,F,M,0,0,0,Between 25 and 45,11.086747315264523
22440,France,Bachelors ,Clerical,F,S,0,0,0,Between 25 and 45,10.724236077689795
22442,United Kingdom,Bachelors ,Clerical,F,S,0,1,1,Between 25 and 45,10.889658761858488
22443,France,Bachelors ,Clerical,M,S,0,1,1,Between 25 and 45,11.121496389263907
22444,Germany,Graduate Degree,Clerical,M,S,0,0,0,Between 25 and 45,11.24820442548896
22445,France,Graduate Degree,Clerical,F,S,0,0,1,Between 25 and 45,11.104205064141391
22446,United Kingdom,Graduate Degree,Clerical,M,S,0,0,1,Between 25 and 45,11.377918698802924
22447,Germany,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,10.874455845700979
22448,France,Graduate Degree,Clerical,F,S,0,0,1,Between 25 and 45,10.849841813624668
22449,France,Graduate Degree,Clerical,F,M,0,0,0,Between 25 and 45,10.791954775675684
22450,Germany,Graduate Degree,Skilled Manual,F,M,0,0,0,Between 25 and 45,10.977994972525236
22451,United Kingdom,Graduate Degree,Skilled Manual,F,S,0,0,0,Between 25 and 45,10.902979077003044
22452,United Kingdom,Graduate Degree,Skilled Manual,F,S,0,0,1,Between 25 and 45,10.924984788208892
22453,Germany,Bachelors ,Clerical,M,M,2,3,0,Over 55,10.531055670783255
22454,United Kingdom,Partial College,Manual,F,M,2,3,0,Between 25 and 45,10.215008214467751
22456,United Kingdom,Partial College,Manual,F,S,1,2,0,Between 45 and 55,9.753245889205585
22457,United Kingdom,High School,Manual,F,M,1,2,0,Between 25 and 45,9.906782119485557
22459,Germany,Partial College,Manual,M,M,0,1,0,Between 25 and 45,10.043032079974024
22460,United Kingdom,Partial College,Manual,M,S,0,1,0,Between 25 and 45,10.07001842342376
22461,United Kingdom,Partial College,Manual,M,S,1,1,1,Between 25 and 45,9.98216009118743
22462,Germany,Partial College,Manual,F,S,1,1,0,Between 25 and 45,10.168041725095886
22464,France,Graduate Degree,Clerical,M,M,0,0,0,Between 25 and 45,11.061201735632105
22465,France,Graduate Degree,Clerical,M,S,0,0,0,Between 25 and 45,11.029763645186712
22466,France,Partial College,Manual,M,S,1,1,1,Between 25 and 45,10.05496322915898
22467,United Kingdom,Partial College,Manual,M,S,1,1,1,Between 25 and 45,9.881190817537517
22469,Germany,Partial College,Manual,F,M,1,1,0,Between 25 and 45,10.16558254998528
22470,United Kingdom,Bachelors ,Clerical,F,M,0,1,0,Between 25 and 45,10.81709468678108
22471,France,Bachelors ,Clerical,M,S,0,1,0,Between 25 and 45,10.929564990020989
22472,France,Bachelors ,Clerical,F,S,0,1,1,Between 25 and 45,10.612212763059391
22474,Germany,Partial High School,Manual,F,S,2,5,1,Between 25 and 45,10.081633737919603
22475,United Kingdom,Partial High School,Manual,F,S,2,5,1,Between 25 and 45,9.851773116849449
22476,Germany,High School,Manual,M,S,0,2,0,Between 25 and 45,9.97427215125409
22477,Germany,High School,Manual,M,S,0,2,1,Between 25 and 45,9.97007085667928
22478,Germany,Bachelors ,Clerical,F,S,1,1,0,Between 25 and 45,10.812713386688161
22479,Germany,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.928704435627461
22481,Germany,Bachelors ,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.288919041488882
22482,Germany,Partial High School,Manual,F,S,2,4,1,Between 25 and 45,9.3722891389622
22483,France,Partial High School,Manual,M,S,2,4,0,Between 25 and 45,9.642057851228413
22484,France,High School,Manual,F,S,0,2,0,Between 25 and 45,9.748644966730458
22485,France,High School,Manual,M,S,1,2,1,Between 25 and 45,9.975994243322877
22486,Germany,High School,Manual,M,S,1,2,0,Between 25 and 45,9.77696014606437
22487,France,High School,Manual,M,S,1,2,1,Between 25 and 45,9.914674741926692
22489,France,Bachelors ,Skilled Manual,M,M,2,1,0,Between 25 and 45,11.231357993518301
22490,France,Partial High School,Manual,F,S,1,5,0,Between 25 and 45,9.659375694785721
22492,Germany,High School,Manual,M,S,0,3,1,Between 25 and 45,10.387548167781963
22493,Germany,High School,Manual,M,S,0,3,1,Between 25 and 45,10.677015845042886
22494,Germany,High School,Manual,M,S,0,3,1,Between 25 and 45,9.693815353719375
22495,France,High School,Manual,M,S,1,3,1,Between 25 and 45,9.670483041375043
22496,United Kingdom,Bachelors ,Skilled Manual,F,M,2,1,0,Between 25 and 45,10.89572028798544
22497,Germany,Partial High School,Manual,M,S,2,3,0,Between 25 and 45,10.228826616165007
22498,France,High School,Manual,M,S,2,3,1,Between 25 and 45,9.732165281200542
22499,France,High School,Manual,F,M,2,4,0,Over 55,9.932949262685748
22500,France,Bachelors ,Professional,M,S,0,0,1,Between 25 and 45,11.176389226300929
22501,France,Bachelors ,Professional,M,S,0,0,1,Between 25 and 45,11.18194611478861
22503,United Kingdom,Bachelors ,Professional,F,M,0,0,0,Between 25 and 45,10.843651048821839
22505,United Kingdom,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,9.441690159837492
22506,Germany,Partial College,Clerical,F,S,1,2,1,Between 25 and 45,10.505587952077706
22507,Germany,Partial College,Clerical,M,S,1,2,1,Between 25 and 45,10.89503416888905
22508,Germany,Bachelors ,Skilled Manual,M,M,0,1,0,Between 25 and 45,10.780039036841266
22509,Germany,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.903549417474961
22510,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.961468800673332
22511,France,Partial College,Clerical,F,S,2,2,1,Between 25 and 45,10.962960458076914
22512,France,Partial College,Clerical,F,S,2,2,0,Between 25 and 45,10.734307538221145
22513,France,Partial College,Clerical,M,S,2,2,1,Between 25 and 45,10.731078209645563
22514,Germany,High School,Manual,M,S,1,0,0,Under 25,10.548966439394572
22515,France,High School,Manual,F,S,2,4,1,Under 25,9.918474682344376
22516,Germany,Partial College,Clerical,F,S,1,3,1,Under 25,10.905699066917883
22517,Germany,Partial College,Clerical,M,S,1,3,1,Under 25,11.057802566413784
22518,United Kingdom,Partial College,Clerical,F,S,2,3,1,Under 25,11.127439439177376
22519,Germany,Bachelors ,Skilled Manual,M,M,0,1,1,Between 25 and 45,11.242650997173481
22520,United Kingdom,Bachelors ,Skilled Manual,M,M,0,1,1,Between 25 and 45,10.877103351029552
22521,Germany,Partial College,Clerical,F,S,1,1,0,Between 25 and 45,10.703266939811954
22522,Germany,Partial College,Clerical,M,S,1,1,1,Between 25 and 45,11.177984056034187
22523,Germany,Bachelors ,Skilled Manual,M,M,1,1,1,Between 25 and 45,10.957956364441785
22524,France,Bachelors ,Skilled Manual,F,M,1,1,0,Between 25 and 45,10.7463470063244
22526,United Kingdom,Partial College,Clerical,M,S,3,4,1,Under 25,11.177172969273364
22527,France,High School,Manual,F,S,1,0,0,Under 25,9.51613246360028
22528,United Kingdom,High School,Manual,F,S,1,0,1,Under 25,10.034208750259138
22529,France,Partial High School,Manual,M,S,2,0,0,Under 25,9.429475901892854
22530,United Kingdom,High School,Manual,F,S,1,0,0,Under 25,9.869827351043494
22531,France,High School,Manual,F,S,1,0,0,Under 25,9.69836808706617
22532,United Kingdom,Partial College,Clerical,M,S,1,0,0,Under 25,10.92491277452626
22533,Germany,Partial High School,Manual,M,M,2,0,0,Under 25,9.413281215972873
22534,France,Partial College,Clerical,F,S,1,0,0,Under 25,10.751028240581167
22536,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Under 25,10.762276282138824
